mean,sd,2.5%,50%,97.5%,Rhat,n.eff,n_total_mcmc,n_sample,n_thin,n_burn,param_name,param,year_id,site_id_numeric,year,river,site,site_id,abundance,area,density,group
0.6482945538111111,0.3371822094105282,0.0766506875,0.612031,1.470139749999999,1,3109,65000,1500,40,5000,sd_obs,sd_obs[94],NA,94,NA,yamubetsu,2,yamubetsu2,NA,NA,NA,NA
0.483562041068,0.23419789753280174,0.07266322750000001,0.46052150000000003,1.0261075,1,3152,65000,1500,40,5000,sd_obs,sd_obs[95],NA,95,NA,yamubetsu,3,yamubetsu3,NA,NA,NA,NA
1.5156339933444445,0.897847001723479,0.18017525,1.3578999999999999,3.774883749999997,1,3142,65000,1500,40,5000,sd_obs,sd_obs[96],NA,96,NA,yobetsu,1,yobetsu1,NA,NA,NA,NA
0.7187537099253334,0.5169798451778063,0.03774896,0.641095,1.9545497499999995,1,2611,65000,1500,40,5000,sd_obs,sd_obs[97],NA,97,NA,yobetsu,2,yobetsu2,NA,NA,NA,NA
-0.0124209708642,0.015929826497146773,-0.0425298175,-0.0127358,0.02422675499999998,1,1303,65000,1500,40,5000,log_mu_r,log_mu_r[1],NA,1,NA,atsuta,1,atsuta1,NA,NA,NA,NA
-0.012419172353455556,0.015519395695800742,-0.04247393,-0.012420549999999999,0.021048859999999996,1,1274,65000,1500,40,5000,log_mu_r,log_mu_r[2],NA,2,NA,atsuta,2,atsuta2,NA,NA,NA,NA
-0.013122844353464445,0.015269065805988845,-0.04460092,-0.01287255,0.018331534999999982,1,1406,65000,1500,40,5000,log_mu_r,log_mu_r[3],NA,3,NA,atsuta,3,atsuta3,NA,NA,NA,NA
-0.014552065005022222,0.01484033591482266,-0.0453281375,-0.0142135,0.014509687499999997,1,1124,65000,1500,40,5000,log_mu_r,log_mu_r[4],NA,4,NA,atsuta,4,atsuta4,NA,NA,NA,NA
-0.013381169235866667,0.015975210632409188,-0.04410902,-0.01348025,0.020047574999999995,1,1523,65000,1500,40,5000,log_mu_r,log_mu_r[5],NA,5,NA,atsuta,5,atsuta5,NA,NA,NA,NA
-0.01452941068836,0.015664324050589127,-0.045988655,-0.014021700000000002,0.01621223499999997,1,1230,65000,1500,40,5000,log_mu_r,log_mu_r[6],NA,6,NA,chihase,1,chihase1,NA,NA,NA,NA
-0.014920035943084444,0.014655621129729702,-0.0451469,-0.014551350000000001,0.013790859999999964,1,1414,65000,1500,40,5000,log_mu_r,log_mu_r[7],NA,7,NA,chihase,2,chihase2,NA,NA,NA,NA
-0.013877886757115555,0.015482417414963694,-0.046738440000000006,-0.01339905,0.018018394999999954,1,1475,65000,1500,40,5000,log_mu_r,log_mu_r[8],NA,8,NA,furuu,1,furuu1,NA,NA,NA,NA
-0.013386398340928222,0.01566894773760013,-0.043383565,-0.01352685,0.02039376249999998,1,1394,65000,1500,40,5000,log_mu_r,log_mu_r[9],NA,9,NA,furuu,2,furuu2,NA,NA,NA,NA
-0.01391208323415111,0.015245131296124566,-0.045253275,-0.0136357,0.018076409999999894,1,1315,65000,1500,40,5000,log_mu_r,log_mu_r[10],NA,10,NA,furuu,3,furuu3,NA,NA,NA,NA
-0.015501488836648888,0.015319884403302208,-0.047894099999999995,-0.014961450000000001,0.01486927999999995,1,1410,65000,1500,40,5000,log_mu_r,log_mu_r[11],NA,11,NA,furuu,4,furuu4,NA,NA,NA,NA
-0.014171400461155555,0.01588560657725423,-0.046953919999999996,-0.01369505,0.018034207499999944,1,1513,65000,1500,40,5000,log_mu_r,log_mu_r[12],NA,12,NA,furuu,5,furuu5,NA,NA,NA,NA
-0.013826414952822223,0.015907594611743018,-0.046100142499999996,-0.0137847,0.01917155499999985,1,1171,65000,1500,40,5000,log_mu_r,log_mu_r[13],NA,13,NA,futoro,1,futoro1,NA,NA,NA,NA
-0.014524756354897778,0.015120427325282702,-0.04561927,-0.0139683,0.014379137499999958,1,1107,65000,1500,40,5000,log_mu_r,log_mu_r[14],NA,14,NA,futoro,2,futoro2,NA,NA,NA,NA
-0.012066867749153333,0.015720982349667626,-0.041881117499999995,-0.012761950000000001,0.023017484999999952,1,1462,65000,1500,40,5000,log_mu_r,log_mu_r[15],NA,15,NA,haraki,1,haraki1,NA,NA,NA,NA
-0.01358827903751111,0.01549558228663346,-0.0457504875,-0.013433,0.01804689999999995,1,1334,65000,1500,40,5000,log_mu_r,log_mu_r[16],NA,16,NA,haraki,2,haraki2,NA,NA,NA,NA
-0.013951029677404445,0.015218491682297077,-0.04453157,-0.01394805,0.016545372499999995,1,1540,65000,1500,40,5000,log_mu_r,log_mu_r[17],NA,17,NA,hidakahorobetsu,3,hidakahorobetsu3,NA,NA,NA,NA
-0.01592921690521778,0.015155762257436062,-0.04863471,-0.01531445,0.012923367499999991,1,1511,65000,1500,40,5000,log_mu_r,log_mu_r[18],NA,18,NA,hidakahorobetsu,4,hidakahorobetsu4,NA,NA,NA,NA
-0.011160664398013333,0.015760716885574132,-0.0402597675,-0.01186665,0.02440699499999999,1,1503,65000,1500,40,5000,log_mu_r,log_mu_r[19],NA,19,NA,hime,1,hime1,NA,NA,NA,NA
-0.015652703354777777,0.015252336397965676,-0.04961172999999999,-0.01501,0.014869124999999954,1,1303,65000,1500,40,5000,log_mu_r,log_mu_r[20],NA,20,NA,hime,2,hime2,NA,NA,NA,NA
-0.014591158905173334,0.015471597656201359,-0.0470572875,-0.014073800000000001,0.01735521499999996,1,1208,65000,1500,40,5000,log_mu_r,log_mu_r[21],NA,21,NA,hime,3,hime3,NA,NA,NA,NA
-0.015059799746697777,0.015609576076163,-0.048614414999999994,-0.0144008,0.01573800749999997,1,1690,65000,1500,40,5000,log_mu_r,log_mu_r[22],NA,22,NA,horonai,1,horonai1,NA,NA,NA,NA
-0.013497961906422223,0.015308705423033486,-0.044082985000000005,-0.01351585,0.01755427249999994,1,1371,65000,1500,40,5000,log_mu_r,log_mu_r[23],NA,23,NA,horonai,2,horonai2,NA,NA,NA,NA
-0.014994403264688889,0.015565230399668983,-0.0476481725,-0.0143023,0.015804955,1,1491,65000,1500,40,5000,log_mu_r,log_mu_r[24],NA,24,NA,ishizaki,1,ishizaki1,NA,NA,NA,NA
-0.015656271532104443,0.015670498541636182,-0.0488264825,-0.0149303,0.012750984999999961,1,1360,65000,1500,40,5000,log_mu_r,log_mu_r[25],NA,25,NA,ishizaki,2,ishizaki2,NA,NA,NA,NA
-0.012946691935673334,0.01586156521572535,-0.04415142,-0.013149899999999999,0.021911114999999887,1,1398,65000,1500,40,5000,log_mu_r,log_mu_r[26],NA,26,NA,kenichi,1,kenichi1,NA,NA,NA,NA
-0.01439854948236889,0.015318742677416694,-0.0449998325,-0.014256950000000001,0.017388594999999993,1,1462,65000,1500,40,5000,log_mu_r,log_mu_r[27],NA,27,NA,kenichi,2,kenichi2,NA,NA,NA,NA
-0.014693030589117778,0.015617340890805959,-0.045550395,-0.01425165,0.01579847499999997,1,1413,65000,1500,40,5000,log_mu_r,log_mu_r[28],NA,28,NA,kenichi,3,kenichi3,NA,NA,NA,NA
